"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"2767601245","NonResidential","Worship Facility","Worship Facility",1910,1,2,32.29999924,21765,"80",431390.4063,"GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"2254502165","NonResidential","Worship Facility","Worship Facility",1901,1,2,117.1999969,26560,"1",1751483.875,"GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"2768302590","NonResidential","Worship Facility","Worship Facility",1975,1,1,34.40000153,40445,"92",786253.6875,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"2858600090","NonResidential","Worship Facility","Worship Facility",1971,1,1,13.30000019,23772,"100",100841.7031,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"3034200285","NonResidential","Worship Facility","Worship Facility",1965,1,2,66.09999847,44719,NA,1614026.25,"GOOD","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"3298700490","NonResidential","Worship Facility","Worship Facility",1957,1,2,88.09999847,24224,"52",968026.3125,"GOOD","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"3298700615","NonResidential","Worship Facility","Worship Facility",1963,1,1,33.29999924,23706,"78",400770.9063,"GOOD","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"3524039078","NonResidential","Worship Facility","Worship Facility",1952,1,3,76.40000153,30740,NA,1686262.25,"AVERAGE","WOOD FRAME","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7804400110","NonResidential","Worship Facility","Worship Facility",1977,1,1,75.90000153,35844,"14",866126.375,"GOOD","WOOD FRAME","Yes","FORCED AIR UNIT","Very Irreg","Yes"
"3333002620","NonResidential","Worship Facility","Worship Facility",1981,1,3,40.90000153,22895,"96",440419.1875,"GOOD","WOOD FRAME",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"7905200005","NonResidential","Worship Facility","Worship Facility",1948,1,2,63.20000076,35864,"75",1228113.5,"AVERAGE","WOOD FRAME","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"7925100200","NonResidential","Worship Facility","Worship Facility",1954,1,1,53.90000153,20484,"69",822636.625,"GOOD","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"7974200451","NonResidential","Worship Facility","Worship Facility",1950,1,2,61.59999847,20385,"65",809291.8125,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"7974200700","NonResidential","Worship Facility","Worship Facility",1946,1,1,27.89999962,24295,"53",216115,"GOOD","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"8127700530","NonResidential","Worship Facility","Worship Facility",1965,1,1,59,20140,"35",992794.6875,"AVERAGE/GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"7518505195","NonResidential","Worship Facility","Worship Facility",1928,1,2,68.69999695,24120,"66",893053.1875,"GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"7518507190","NonResidential","Worship Facility","Worship Facility",1929,1,3,46.20000076,35736,"88",1148202.25,"GOOD","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"8911000155","NonResidential","Worship Facility","Worship Facility",1951,1,2,36.5,21936,"96",608755.375,"AVERAGE/GOOD","WOOD FRAME",NA,"STEAM","Rect or Slight Irreg","No"
"6852700670","NonResidential","Worship Facility","Worship Facility",1906,1,1,46.20000076,26440,"91",719905.1875,"AVERAGE","WOOD FRAME",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"9184700280","NonResidential","Worship Facility","Worship Facility",1900,1,1,23.10000038,21850,"100",317794.4063,"AVERAGE/GOOD","MASONRY",NA,"STEAM","Rect or Slight Irreg","No"
"8725600475","NonResidential","Worship Facility","Worship Facility",1910,1,2,36.09999847,24600,"69",331059.5,"GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"8590400490","NonResidential","Worship Facility","Worship Facility",1900,1,1,47.40000153,48850,NA,1063480.5,"GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"6021503160","NonResidential","Worship Facility","Worship Facility",1956,1,2,60.90000153,21562,"20",866806,"GOOD","STRUCTURAL STEEL",NA,"ELECTRIC","Rect or Slight Irreg","No"
"8800000005","NonResidential","Worship Facility","Worship Facility",1968,1,1,76.09999847,24200,"73",826488.6875,"LOW COST","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"8816400210","NonResidential","Worship Facility","Worship Facility",1927,1,2,58,78401,NA,2462408.25,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","No"
"8823901075","NonResidential","Worship Facility","Worship Facility",1927,1,3,59.29999924,41013,NA,1080821,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"9528102345","NonResidential","Worship Facility","Worship Facility",1950,1,3,50.20000076,46485,"83",1544995.75,"AVERAGE","REINFORCED CONCRETE",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"9528104205","NonResidential","Worship Facility","Worship Facility",1978,1,2,48.20000076,27500,"60",577123.125,"AVERAGE/GOOD","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"8820901145","NonResidential","Worship Facility","Worship Facility",1954,1,1,62.59999847,21624,"90",666687.5,"AVERAGE/GOOD","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"5364200005","NonResidential","Worship Facility","Worship Facility",1954,1,2,16.39999962,20039,"100",104722.2969,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"3881900570","NonResidential","Worship Facility","Worship Facility",1963,1,2,32.79999924,22952,"98",470666.6875,"AVERAGE/GOOD","WOOD FRAME",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"6746700035","NonResidential","Worship Facility","Worship Facility",1938,1,3,60.79999924,26373,"75",964236,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"6411600330","NonResidential","Worship Facility","Worship Facility",2002,1,1,55.79999924,24955,"47",689803,"GOOD","MASONRY",NA,"COMPLETE HVAC","Very Irreg","Yes"
"6413600295","NonResidential","Worship Facility","Worship Facility",1961,1,2,39.90000153,76475,NA,1765813.625,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"6762700860","NonResidential","Worship Facility","Worship Facility",1929,1,1,100.0999985,37700,"38",3481727.5,"GOOD/EXCELLENT","REINFORCED CONCRETE",NA,"STEAM","Rect or Slight Irreg","Yes"
"6822100520","NonResidential","Worship Facility","Worship Facility",1953,1,2,81,31805,"10",1641667,"AVERAGE","WOOD FRAME",NA,"HOT WATER","Rect or Slight Irreg","No"
"4361200005","NonResidential","Worship Facility","Worship Facility",1955,1,1,67.80000305,29079,"78",861643.6875,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"1025049006","NonResidential","Worship Facility","Worship Facility",2008,1,2,58,70292,"37",1933811.625,"AVERAGE","MASONRY",NA,"PACKAGE UNIT","Rect or Slight Irreg","No"
