Property ID,12 months of energy data provided,Energy Space Served,12 months of water data provided,Water Space Served,State,Region,CDD,HDD,Year Built,Primary Property Type,Primary Resident Population,Government Subsidies,Utility Subsidies,Rent-controlled/rent stabilized?,Affordable?,Green building certification?,Fitness Center,Fitness Center Energy Included?,Outdoor recreation area with lights?,Outdoor rec lights energy included?,Unmetered water sources,Total amount of irrigated areas ,Units for irrigated areas,Types of irrigated areas,Other irrigated areas,Total gross floor area,Common Area Floor Area ,Total gross rentable retail and commercial floor area,Total open parking floor area,Total non-enclosed parking floor area ,Total enclosed parking floor area,Parking hours per week,Presence of parking,Building Type #1,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #2,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #3,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #4,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #5,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #6,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #7,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #8,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #9,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #10,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #11,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #12,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,Building Type #13,"If other, please specify",Number of buildings this applies to,Number of floors above existing grade plan,Number of floors below existing grade plan,Number of units per building,*Total number of studio units,*Total number of 1 bedroom units,*Total number of 2 bedroom units,*Total number of 3 bedroom units,*Total number of 4 bedroom units,Total average physical occupancy,Building Type (Property Level),Total number of units,Unit Range,Unit Density,Number of BRs,Bedrooms/Unit,Average Floor Area/Unit,Pool type #1,"If other, please specify:",Pool location,Is the pool heated?,Energy consumption and cost included?,Water consumption and cost included?,Number of months in use in 2011,How many pools does this apply to?,Pool type #2,"If other, please specify:",Pool location,Is the pool heated?,Energy consumption and cost included?,Water consumption and cost included?,Number of months in use in 2011,How many pools does this apply to?,Pool type #3,"If other, please specify:",Pool location,Is the pool heated?,Energy consumption and cost included?,Water consumption and cost included?,Number of months in use in 2011,How many pools does this apply to?,Presence of a pool,"
Number of Dishwasher Hookups",Presence of a Dishwasher,Location of Dishwashers ,Number of Laundry Hookups,Presence of Laundry Hookups,Location of Laundry Hookups,Number of Elevators,Number of resident bathrooms,Common area restrooms,Total number of computers in common area,Presences of on-site commercial cooking,Number of walk-in refrigeration/freezer units,Percentage of all residential units have kitchens,Percent of gross floor area that is heated,Percent of gross floor area that is cooled,Who pays hot water?,Who pays plugload?,Who pays cooling?,Who pays heating system?,Residential hot water system,Other hot water system,Primary hot water fuel type ,Other hot water fuel type,Residential Cooling System,Other cooling system,Presence of commercial cooling tower,Residential heating system,Other residential heating system,Renovation 1 (year):,Type of renovation,Other type of renovation,Renovation of Energy Systems,Electricity Site kBtu,Electricity Source kBtu,"Electricity Cost
",Natural Gas Site kBtu,Natural Gas Source kBtu,Natural Gas Cost,Fuel Oil Site kBtu,Fuel Oil Type,Fuel Oil Source kBtu,Fuel Oil Cost,District Steam Site kBtu,District Steam Source kBtu,District Steam Cost,Other Site kBtu,Other Source kBtu,Other Cost,Total SITE kBtu,Total SOURCE kBtu,Total Cost,"Site EUI
(using Total gross floor area)","Source EUI 
(using Total gross floor area)",Site Energy/Unit (kBtu/Unit),Source Energy/Unit (kBtu/Unit),Energy Cost ($)/sq. ft. ,Energy Cost ($)/Unit,"Indoor Use Meters
Gallons","Indoor Use Meters
Cost","Outdoor Use Meters
Gallons","Outdoor Use Meters
Cost","All Uses Meters
Gallons","All Uses Meters
Cost",Total Water Use (Gal),Total Water Use Intensity (gal/sq. ft.),Total Water (gal/unit/day),Total Water Cost,Water Cost ($/sq. ft.),Water Cost ($/Unit),Analyzed in ENERGY STAR Score for Multifamily,Survey Weights for ENERGY STAR score analysis
156,Y,Whole property,N,Not providing water,NY,Northeast,1272,4423,1961-1970,Not Provided,No majority/general purpose housing,Not Provided,Not Provided,Not Provided,Market Rate,Not Provided,N,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"62,920","6,292",0,"-9,999","-9,999","-9,999",-9999,N,Not Provided,Not Provided,-9999,-9999,-9999,87,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,50,35,3,0,-9999,-9999.0%,High-rise,88,50-99,1.40,91,1.0,715,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,0,N,Not Provided,4,Y,Common Area,2,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,0%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,District Hot Water,Not Provided,Thru the Wall A/C,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"1,157,476","3,634,475","-$9,999.00","239,741","251,728","-$9,999.00","5,476,329",#5 or 6,"5,531,092","-$9,999.00",0,0,$0.00,0,0,$84.00,"6,873,546","9,417,295","-$9,999.00",109.2,149.7,"78,108","107,015","-$9,999.00","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-9,999.0","-9,999.0","-$9,999.00","-$9,999.00","-$9,999.00",Y,433.00
157,Y,Whole property,N,Not providing water,NY,Northeast,1165,4570,1951-1960,Condominium,No majority/general purpose housing,Not Provided,Not Provided,Not Provided,Market Rate,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"146,706","14,671",0,"-9,999","-9,999","-9,999",-9999,Y,Not Provided,Not Provided,-9999,-9999,-9999,88,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,12,60,16,-9999,-9999,-9999.0%,Mid-rise,88,50-99,0.60,104,1.2,"1,667",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,0,N,Not Provided,10,Y,Common Area,2,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,0%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Fuel Oil (No. 5 and No. 6),Not Provided,Thru the Wall A/C,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"1,239,010","3,890,491","-$9,999.00",0,0,$0.00,"7,030,813",#5 or 7,"7,101,121","-$9,999.00",0,0,$0.00,0,0,$100.00,"8,269,823","10,991,612","-$9,999.00",56.4,74.9,"93,975","124,905","-$9,999.00","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-9,999.0","-9,999.0","-$9,999.00","-$9,999.00","-$9,999.00",Y,433.00
158,Y,Whole property,Y,Indoor/Outdoor,MA,Northeast,689,5171,1901-1910,Rental,No majority/general purpose housing,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"96,845","18,293",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,4,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,0,22,34,22,10,98.0%,Low-rise,88,50-99,0.91,196,2.2,"1,101",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Owner – master metered or invoiced,Owner – master metered or invoiced,Owner – master metered or invoiced,Owner – master metered or invoiced,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"2,357,532","7,402,650","$95,464.83","7,570,547","7,949,075","$87,901.63",0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"9,928,079","15,351,724","$183,366.46",102.5,158.5,"112,819","174,451",$1.89,"$2,083.71",0,$0.00,0,$0.00,"7,216,693","$97,061.89","7,216,693",74.5,224.7,"$97,061.89",$1.00,"$1,102.98",Y,433.00
159,Y,Whole property,N,Not providing water,MA,Northeast,924,5221,1961-1970,Rental,Senior/Independent Living,Y,N,N,Affordable,None,N,Not Provided,N,Not Provided,None,"-9,999.00",Not Provided,Not Provided,Not Provided,"49,749","7,462",0,"-9,999","-9,999","-9,999",-9999,Not Provided,High-rise,Not Provided,1,7,-9999,88,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,69,19,0,0,0,90-100%,Mid-rise,88,50-99,1.77,88,1.0,565,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,0,N,Not Provided,6,Y,Common Area,1,88,1,4,N,Not Provided,100%,90-100%,0-10%,Owner – master metered or invoiced,Owner – master metered or invoiced,Owner – master metered or invoiced,Owner – master metered or invoiced,Domestic Hot Water heater tank (standard),Not Provided,Natural Gas,Not Provided,Thru the Wall A/C,Not Provided,N,Hot Water Boiler - Radiator/Baseboard,Not Provided,2008,"Mechanical, Electrical, Plumbing - Central Plant (HVAC)",Not Provided,Y,"1,273,005","3,997,236","-$9,999.00","3,489,127","3,663,583","-$9,999.00",0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"4,762,132","7,660,819","$73,509.43",95.7,154.0,"54,115","87,055",$1.48,$835.33,"-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-9,999.0","-9,999.0","-$9,999.00","-$9,999.00","-$9,999.00",Y,433.00
160,Y,Whole property,Y,Indoor,NY,Northeast,979,5346,1941-1950,Rental,No majority/general purpose housing,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"76,381","13,856",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,5,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,0,57,26,6,0,96.2%,Low-rise,89,50-99,1.17,127,1.4,858,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Owner – master metered or invoiced,Tenant – directly or individually metered,Tenant – directly or individually metered,Owner – master metered or invoiced,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"1,537,152","4,826,656","$71,820.02",0,0,$0.00,"5,736,805",Not Provided,"5,794,173","$93,770.18",0,0,$0.00,0,0,$0.00,"7,273,956","10,620,829","$165,590.20",95.2,139.1,"81,730","119,335",$2.17,"$1,860.56","3,484,558","$39,128.79",0,$0.00,0,$0.00,"3,484,558",45.6,107.3,"$39,128.79",$0.51,$439.65,Y,433.00
161,Y,Whole property,N,Not providing water,NY,Northeast,1272,4423,2001-2010,Condominium,No majority/general purpose housing,Not Provided,Not Provided,Not Provided,Market Rate,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"176,627","17,663",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,90,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,-9999,14,33,43,-9999,-9999.0%,High-rise,90,50-99,0.51,209,2.3,"1,963",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,0,N,Not Provided,91,Y,Residential and Common Area,3,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,District Hot Water,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"7,119,398","22,354,911","-$9,999.00","13,867,936","14,561,332","-$9,999.00","-9,999",Dual Fuel Oil #2,"-9,999","-$9,999.00",0,0,$0.00,0,0,$177.00,"20,987,334","36,916,244","-$9,999.00",118.8,209.0,"233,193","410,180","-$9,999.00","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-9,999.0","-9,999.0","-$9,999.00","-$9,999.00","-$9,999.00",Y,433.00
162,Y,Whole property,N,Not providing water,NY,Northeast,1272,4423,1921-1930,Cooperative,No majority/general purpose housing,Not Provided,Not Provided,Not Provided,Market Rate,Not Provided,N,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"76,508","7,651",0,"-9,999","-9,999","-9,999",-9999,N,Not Provided,Not Provided,-9999,-9999,-9999,91,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,27,49,15,0,-9999,-9999.0%,High-rise,91,50-99,1.19,106,1.2,841,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,0,N,Not Provided,12,Y,Common Area,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,0%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Fuel Oil (No. 5 and No. 6),Not Provided,Thru the Wall A/C,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"1,464,502","4,598,536","-$9,999.00","64,827","68,068","-$9,999.00",0,Not Provided,0,$0.00,0,0,$0.00,0,0,$235.00,"1,529,329","4,666,605","-$9,999.00",20.0,61.0,"16,806","51,281","-$9,999.00","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-9,999.0","-9,999.0","-$9,999.00","-$9,999.00","-$9,999.00",Y,433.00
163,Y,Whole property,Y,Indoor,WV,South,967,4619,1981-1990,Rental,Senior/Independent Living,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"72,548","23,356",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,1,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,0,89,2,0,0,84.7%,Mid-rise,91,50-99,1.25,93,1.0,797,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Not Provided,Owner – master metered or invoiced,Owner – master metered or invoiced,Owner – master metered or invoiced,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"3,059,252","9,606,051","$61,911.95",0,0,$0.00,0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"3,059,252","9,606,051","$61,911.95",42.2,132.4,"33,618","105,561",$0.85,$680.35,"1,537,913","$33,618.79",0,$0.00,0,$0.00,"1,537,913",21.2,46.3,"$33,618.79",$0.46,$369.44,Y,925.04
164,Y,Whole property,Y,Indoor,MI,Midwest,327,6728,1971-1980,Rental,Senior/Independent Living,Not Provided,Not Provided,Not Provided,Affordable,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"55,250","4,530",0,"-9,999","-9,999","-9,999",-9999,Not Provided,Not Provided,Not Provided,1,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,4,87,0,0,0,97.4%,Low-rise,91,50-99,1.65,91,1.0,607,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,N,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,100%,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Tenant – directly or individually metered,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"1,687,352","5,298,284","$56,310.09","3,526","3,702",$169.31,0,Not Provided,0,$0.00,0,0,$0.00,0,0,$0.00,"1,690,877","5,301,986","$56,479.40",30.6,96.0,"18,581","58,264",$1.02,$620.65,"1,867,501","-$9,999.00",0,$0.00,0,$0.00,"1,867,501",33.8,56.2,"-$9,999.00","-$9,999.00","-$9,999.00",Y,925.04
165,Y,Whole property,N,Not providing water,NY,Northeast,1536,4312,1981-1990,Condominium,No majority/general purpose housing,Not Provided,Not Provided,Not Provided,Market Rate,Not Provided,Y,Not Provided,Not Provided,Not Provided,Not Provided,"-9,999.00",Not Provided,Not Provided,Not Provided,"68,887","6,889",0,"-9,999","-9,999","-9,999",-9999,N,Not Provided,Not Provided,-9999,-9999,-9999,93,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999,-9999,-9999,-9999,19,52,20,2,-9999,-9999.0%,High-rise,93,50-99,1.35,117,1.3,741,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,-9999,-9999,Y,0,N,Not Provided,93,Y,Residential,-9999,-9999,-9999,-9999,Not Provided,Not Provided,-9999%,100%,10%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,District Hot Water,Not Provided,Thru the Wall A/C,Not Provided,Not Provided,Not Provided,Not Provided,-9999,Not Provided,Not Provided,No/No Response,"2,635,181","8,274,470","-$9,999.00","5,227,685","5,489,069","-$9,999.00",0,Not Provided,0,$0.00,0,0,$0.00,0,0,"-$9,999.00","7,862,867","13,763,539","-$9,999.00",114.1,199.8,"84,547","147,995","-$9,999.00","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-$9,999.00","-9,999","-9,999.0","-9,999.0","-$9,999.00","-$9,999.00","-$9,999.00",Y,433.00
